	gene_curie	phenotypes	total_phenotypes	homologs	total_homologs	ortholog_phenotypes	total_ortholog_phenotypes
113	HGNC:49394	['not found']	0	[['Armh2', 'MGI:1916676', 'Mus musculus', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSPTRG00000050857', 'ENSEMBL:ENSPTRG00000050857', 'Pan troglodytes', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSCAFG00000029726', 'ENSEMBL:ENSCAFG00000029726', 'Canis lupus familiaris', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSFCAG00000031254', 'ENSEMBL:ENSFCAG00000031254', 'Felis catus', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSSSCG00000001096', 'ENSEMBL:ENSSSCG00000001096', 'Sus scrofa', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSOANG00000050309', 'ENSEMBL:ENSOANG00000050309', 'Ornithorhynchus anatinus', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSMODG00000028789', 'ENSEMBL:ENSMODG00000028789', 'Monodelphis domestica', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSECAG00000011540', 'ENSEMBL:ENSECAG00000011540', 'Equus caballus', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSACAG00000002240', 'ENSEMBL:ENSACAG00000002240', 'Anolis carolinensis', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSBTAG00000051964', 'ENSEMBL:ENSBTAG00000051964', 'Bos taurus', ['https://archive.monarchinitiative.org/#panther']]]	10	['not found']	0
114	HGNC:21235	['not found']	0	['not found']	0	['not found']	0
115	HGNC:1296	['not found']	0	['not found']	0	['not found']	0
116	HGNC:49847	['not found']	0	[['Smim10l1', 'MGI:1914379', 'Mus musculus', ['https://archive.monarchinitiative.org/#panther']], ['LOC797202', 'NCBIGene:797202', 'Danio rerio', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSCAFG00000013377', 'ENSEMBL:ENSCAFG00000013377', 'Canis lupus familiaris', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSECAG00000038335', 'ENSEMBL:ENSECAG00000038335', 'Equus caballus', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSFCAG00000039452', 'ENSEMBL:ENSFCAG00000039452', 'Felis catus', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSBTAG00000052681', 'ENSEMBL:ENSBTAG00000052681', 'Bos taurus', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSPTRG00000051080', 'ENSEMBL:ENSPTRG00000051080', 'Pan troglodytes', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSXETG00000036818', 'ENSEMBL:ENSXETG00000036818', 'Xenopus tropicalis', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSGALG00000007133', 'ENSEMBL:ENSGALG00000007133', 'Gallus gallus', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSSSCG00000031330', 'ENSEMBL:ENSSSCG00000031330', 'Sus scrofa', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSACAG00000025644', 'ENSEMBL:ENSACAG00000025644', 'Anolis carolinensis', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSACAG00000023820', 'ENSEMBL:ENSACAG00000023820', 'Anolis carolinensis', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSMODG00000025051', 'ENSEMBL:ENSMODG00000025051', 'Monodelphis domestica', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSRNOG00000047309', 'ENSEMBL:ENSRNOG00000047309', 'Rattus norvegicus', ['https://archive.monarchinitiative.org/#panther']]]	14	['not found']	0
117	HGNC:27239	['not found']	0	['not found']	0	['not found']	0
118	HGNC:53655	[['thyroid peroxidase antibody measurement', 'EFO:0005666', ['https://archive.monarchinitiative.org/#gwascatalog']]]	1	['not found']	0	['not found']	0
119	HGNC:27930	['not found']	0	['not found']	0	['not found']	0
120	HGNC:40041	[['response to nitrofurantoin', 'EFO:0007921', ['https://archive.monarchinitiative.org/#gwascatalog']]]	1	[['1700008O03Rik', 'MGI:1916599', 'Mus musculus', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSPTRG00000041077', 'ENSEMBL:ENSPTRG00000041077', 'Pan troglodytes', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSMMUG00000046099', 'ENSEMBL:ENSMMUG00000046099', 'Macaca mulatta', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSFCAG00000031697', 'ENSEMBL:ENSFCAG00000031697', 'Felis catus', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSECAG00000032550', 'ENSEMBL:ENSECAG00000032550', 'Equus caballus', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSSSCG00000037098', 'ENSEMBL:ENSSSCG00000037098', 'Sus scrofa', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSBTAG00000013106', 'ENSEMBL:ENSBTAG00000013106', 'Bos taurus', ['https://archive.monarchinitiative.org/#panther']]]	7	[['Abnormality of hair growth', 'HP:0040170', 'Mus musculus', ['https://archive.monarchinitiative.org/#mgislim', 'https://archive.monarchinitiative.org/#mgi', 'https://archive.monarchinitiative.org/#impc']], ['Increased hematocrit', 'HP:0001899', 'Mus musculus', ['https://archive.monarchinitiative.org/#mgislim', 'https://archive.monarchinitiative.org/#mgi', 'https://archive.monarchinitiative.org/#impc']], ['Increased bone mineral density', 'HP:0011001', 'Mus musculus', ['https://archive.monarchinitiative.org/#mgislim', 'https://archive.monarchinitiative.org/#mgi', 'https://archive.monarchinitiative.org/#impc']], ['increased bone mineral content', 'MP:0010123', 'Mus musculus', ['https://archive.monarchinitiative.org/#mgislim', 'https://archive.monarchinitiative.org/#mgi', 'https://archive.monarchinitiative.org/#impc']]]	4
121	HGNC:51252	[['triglyceride measurement', 'EFO:0004530', ['https://archive.monarchinitiative.org/#gwascatalog']], ['BMI-adjusted waist-hip ratio', 'EFO:0007788', ['https://archive.monarchinitiative.org/#gwascatalog']], ['BMI-adjusted waist circumference', 'EFO:0007789', ['https://archive.monarchinitiative.org/#gwascatalog']], ['waist-hip ratio', 'EFO:0004343', ['https://archive.monarchinitiative.org/#gwascatalog']], ['low density lipoprotein cholesterol measurement', 'EFO:0004611', ['https://archive.monarchinitiative.org/#gwascatalog']], ['high density lipoprotein cholesterol measurement', 'EFO:0004612', ['https://archive.monarchinitiative.org/#gwascatalog']], ['systolic blood pressure', 'EFO:0006335', ['https://archive.monarchinitiative.org/#gwascatalog']], ['waist circumference', 'EFO:0004342', ['https://archive.monarchinitiative.org/#gwascatalog']], ['red blood cell distribution width', 'EFO:0005192', ['https://archive.monarchinitiative.org/#gwascatalog']], ['reticulocyte count', 'EFO:0007986', ['https://archive.monarchinitiative.org/#gwascatalog']], ['Abnormality of refraction', 'HP:0000539', ['https://archive.monarchinitiative.org/#gwascatalog']], ['sex interaction measurement', 'EFO:0008343', ['https://archive.monarchinitiative.org/#gwascatalog']], ['physical activity', 'EFO:0003940', ['https://archive.monarchinitiative.org/#gwascatalog']], ['smoking behavior', 'EFO:0004318', ['https://archive.monarchinitiative.org/#gwascatalog']], ['anthropometric measurement', 'EFO:0004302', ['https://archive.monarchinitiative.org/#gwascatalog']], ['platelet count', 'EFO:0004309', ['https://archive.monarchinitiative.org/#gwascatalog']], ['alcohol drinking', 'EFO:0004329', ['https://archive.monarchinitiative.org/#gwascatalog']], ['hematocrit', 'EFO:0004348', ['https://archive.monarchinitiative.org/#gwascatalog']], ['body fat distribution', 'EFO:0004341', ['https://archive.monarchinitiative.org/#gwascatalog']], ['alcohol consumption measurement', 'EFO:0007878', ['https://archive.monarchinitiative.org/#gwascatalog']], ['FEV/FEC ratio', 'EFO:0004713', ['https://archive.monarchinitiative.org/#gwascatalog']], ['apolipoprotein A 1 measurement', 'EFO:0004614', ['https://archive.monarchinitiative.org/#gwascatalog']], ['apolipoprotein B measurement', 'EFO:0004615', ['https://archive.monarchinitiative.org/#gwascatalog']], ['sexual dimorphism', 'EFO:0005951', ['https://archive.monarchinitiative.org/#gwascatalog']], ['Agents acting on the renin-angiotensin system use measurement', 'EFO:0009931', ['https://archive.monarchinitiative.org/#gwascatalog']], ['HMG CoA reductase inhibitor use measurement', 'EFO:0009932', ['https://archive.monarchinitiative.org/#gwascatalog']], ['diet measurement', 'EFO:0008111', ['https://archive.monarchinitiative.org/#gwascatalog']], ['HOMA-IR', 'EFO:0004501', ['https://archive.monarchinitiative.org/#gwascatalog']], ['hemoglobin measurement', 'EFO:0004509', ['https://archive.monarchinitiative.org/#gwascatalog']], ['alkaline phosphatase measurement', 'EFO:0004533', ['https://archive.monarchinitiative.org/#gwascatalog']], ['urate measurement', 'EFO:0004531', ['https://archive.monarchinitiative.org/#gwascatalog']], ['mean corpuscular volume', 'EFO:0004526', ['https://archive.monarchinitiative.org/#gwascatalog']], ['mean corpuscular hemoglobin concentration', 'EFO:0004528', ['https://archive.monarchinitiative.org/#gwascatalog']], ['comparative body size at age 10', 'EFO:0009819', ['https://archive.monarchinitiative.org/#gwascatalog']], ['physical activity measurement', 'EFO:0008002', ['https://archive.monarchinitiative.org/#gwascatalog']], ['age at assessment', 'EFO:0008007', ['https://archive.monarchinitiative.org/#gwascatalog']], ['testosterone measurement', 'EFO:0004908', ['https://archive.monarchinitiative.org/#gwascatalog']], ['membrane associated measurement', 'EFO:0004458', ['https://archive.monarchinitiative.org/#gwascatalog']], ['fasting blood insulin measurement', 'EFO:0004466', ['https://archive.monarchinitiative.org/#gwascatalog']], ['mean reticulocyte volume', 'EFO:0010701', ['https://archive.monarchinitiative.org/#gwascatalog']], ['reticulocyte measurement', 'EFO:0010700', ['https://archive.monarchinitiative.org/#gwascatalog']]]	41	['not found']	0	['not found']	0
122	HGNC:48628	[['leukocyte count', 'EFO:0004308', ['https://archive.monarchinitiative.org/#gwascatalog']], ['body height', 'EFO:0004339', ['https://archive.monarchinitiative.org/#gwascatalog']], ['pars opercularis volume measurement', 'EFO:0010319', ['https://archive.monarchinitiative.org/#gwascatalog']]]	3	[['ZFIN:ZDB-GENE-131121-317', 'ZFIN:ZDB-GENE-131121-317', 'Danio rerio', ['https://archive.monarchinitiative.org/#panther']], ['Tex49', 'MGI:1921113', 'Mus musculus', ['https://archive.monarchinitiative.org/#panther']], ['Tex49', 'RGD:1305928', 'Rattus norvegicus', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSFCAG00000022110', 'ENSEMBL:ENSFCAG00000022110', 'Felis catus', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSBTAG00000054993', 'ENSEMBL:ENSBTAG00000054993', 'Bos taurus', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSCAFG00000008910', 'ENSEMBL:ENSCAFG00000008910', 'Canis lupus familiaris', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSECAG00000037580', 'ENSEMBL:ENSECAG00000037580', 'Equus caballus', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSPTRG00000041051', 'ENSEMBL:ENSPTRG00000041051', 'Pan troglodytes', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSACAG00000028784', 'ENSEMBL:ENSACAG00000028784', 'Anolis carolinensis', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSMMUG00000054025', 'ENSEMBL:ENSMMUG00000054025', 'Macaca mulatta', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSOANG00000032004', 'ENSEMBL:ENSOANG00000032004', 'Ornithorhynchus anatinus', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSSSCG00000000174', 'ENSEMBL:ENSSSCG00000000174', 'Sus scrofa', ['https://archive.monarchinitiative.org/#panther']]]	12	['not found']	0
123	HGNC:50767	['not found']	0	[['Gm18336', 'MGI:5010521', 'Mus musculus', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSMMUG00000045255', 'ENSEMBL:ENSMMUG00000045255', 'Macaca mulatta', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSCAFG00000041241', 'ENSEMBL:ENSCAFG00000041241', 'Canis lupus familiaris', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSMODG00000021501', 'ENSEMBL:ENSMODG00000021501', 'Monodelphis domestica', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSECAG00000014684', 'ENSEMBL:ENSECAG00000014684', 'Equus caballus', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSSSCG00000012762', 'ENSEMBL:ENSSSCG00000012762', 'Sus scrofa', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSFCAG00000052684', 'ENSEMBL:ENSFCAG00000052684', 'Felis catus', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSECAG00000035483', 'ENSEMBL:ENSECAG00000035483', 'Equus caballus', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSECAG00000028315', 'ENSEMBL:ENSECAG00000028315', 'Equus caballus', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSCAFG00000019178', 'ENSEMBL:ENSCAFG00000019178', 'Canis lupus familiaris', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSSSCG00000035599', 'ENSEMBL:ENSSSCG00000035599', 'Sus scrofa', ['https://archive.monarchinitiative.org/#panther']]]	11	['not found']	0
124	HGNC:32057	['not found']	0	[['Prr9', 'MGI:1925680', 'Mus musculus', ['https://archive.monarchinitiative.org/#panther']], ['Prr9', 'RGD:2320351', 'Rattus norvegicus', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSCAFG00000024226', 'ENSEMBL:ENSCAFG00000024226', 'Canis lupus familiaris', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSPTRG00000049400', 'ENSEMBL:ENSPTRG00000049400', 'Pan troglodytes', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSFCAG00000044151', 'ENSEMBL:ENSFCAG00000044151', 'Felis catus', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSSSCG00000046524', 'ENSEMBL:ENSSSCG00000046524', 'Sus scrofa', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSMMUG00000021750', 'ENSEMBL:ENSMMUG00000021750', 'Macaca mulatta', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSECAG00000042447', 'ENSEMBL:ENSECAG00000042447', 'Equus caballus', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSMODG00000036502', 'ENSEMBL:ENSMODG00000036502', 'Monodelphis domestica', ['https://archive.monarchinitiative.org/#panther']]]	9	[['Abnormality of hair pigmentation', 'HP:0009887', 'Mus musculus', ['https://archive.monarchinitiative.org/#mgislim']], ['Hypoinsulinemia', 'HP:0040216', 'Mus musculus', ['https://archive.monarchinitiative.org/#mmrrc', 'https://archive.monarchinitiative.org/#mgi', 'https://archive.monarchinitiative.org/#impc']], ['Abnormality of skin morphology', 'HP:0011121', 'Mus musculus', ['https://archive.monarchinitiative.org/#mgislim']]]	3
125	not found	not found	0	not found	0	not found	0
126	HGNC:53426	['not found']	0	[['Gm30191', 'MGI:5589350', 'Mus musculus', ['https://archive.monarchinitiative.org/#panther']], ['LOC101883133', 'NCBIGene:101883133', 'Danio rerio', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSRNOG00000054734', 'ENSEMBL:ENSRNOG00000054734', 'Rattus norvegicus', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSFCAG00000040939', 'ENSEMBL:ENSFCAG00000040939', 'Felis catus', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSGALG00000029721', 'ENSEMBL:ENSGALG00000029721', 'Gallus gallus', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSMMUG00000039194', 'ENSEMBL:ENSMMUG00000039194', 'Macaca mulatta', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSECAG00000028695', 'ENSEMBL:ENSECAG00000028695', 'Equus caballus', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSCAFG00000038910', 'ENSEMBL:ENSCAFG00000038910', 'Canis lupus familiaris', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSPTRG00000050100', 'ENSEMBL:ENSPTRG00000050100', 'Pan troglodytes', ['https://archive.monarchinitiative.org/#panther']], ['ENSEMBL:ENSSSCG00000041671', 'ENSEMBL:ENSSSCG00000041671', 'Sus scrofa', ['https://archive.monarchinitiative.org/#panther']]]	10	['not found']	0
127	HGNC:53450	['not found']	0	['not found']	0	['not found']	0
128	HGNC:53449	['not found']	0	['not found']	0	['not found']	0
129	HGNC:17986	['not found']	0	['not found']	0	['not found']	0
130	HGNC:44269	['not found']	0	['not found']	0	['not found']	0
131	HGNC:44570	[['membrane associated measurement', 'EFO:0004458', ['https://archive.monarchinitiative.org/#gwascatalog']]]	1	['not found']	0	['not found']	0
132	HGNC:55343	['not found']	0	['not found']	0	['not found']	0
133	HGNC:51256	[['mean corpuscular volume', 'EFO:0004526', ['https://archive.monarchinitiative.org/#gwascatalog']], ['mean corpuscular hemoglobin', 'EFO:0004527', ['https://archive.monarchinitiative.org/#gwascatalog']]]	2	['not found']	0	['not found']	0
134	not found	not found	0	not found	0	not found	0
135	not found	not found	0	not found	0	not found	0
